Property_ID,Listing_Title,Property_Type,Listing_Type,Created,Scraped,Latitude,Longitude,City,Airbnb_PID,Airbnb_HID,HomeAway_PID,HomeAway_HID
ab-13733167,Prince Edward Bay Cottage,Cabin,Entire home/apt,2017-01-16,2019-05-21,43.93501,-77.00041,Prince Edward County,13733167,17426744,NA,NA
ab-13743645,Rm 1 Eco Guesthouse & Kayak Rental on  Harbour,House,Private room,2016-06-27,2018-12-05,44.00976541184018,-77.13495437715873,Prince Edward County,13743645,86838,NA,NA
ab-13752124,The loft at Black Park.,House,Private room,2016-06-28,2019-05-21,44.01448,-77.34319,Prince Edward County,13752124,80554318,NA,NA
ab-13763332,Waterfront-Wine Country Home,House,Entire home/apt,2016-06-29,2018-08-03,43.98621500082778,-77.55690516748194,Prince Edward County,13763332,45925365,NA,NA
ab-13769816,The Lake Street Loft,House,Entire home/apt,2016-06-29,2017-01-16,43.9898677234447,-77.15547128819324,Prince Edward County,13769816,78195690,NA,NA
ab-13771092,66 Main,Apartment,Entire home/apt,2016-06-29,2016-11-22,44.00334694467421,-77.14832477643458,Prince Edward County,13771092,80808667,NA,NA
ab-13780053,The Stowaway House,House,Entire home/apt,2016-07-01,2019-05-21,43.94274,-77.15095,Prince Edward County,13780053,80904105,1535706vb,NA
ab-13788375,"Secluded,Off-grid,Cozy,Waterfront cabin for 2",Cottage,Entire home/apt,2016-07-01,2019-05-24,44.03871,-77.00464,Prince Edward County,13788375,48902495,NA,NA
ab-13798240,"Bee's Knees BnB, Amazing Room - breakfast, YES!",House,Private room,2016-07-01,2019-05-22,44.00331,-77.13722,Prince Edward County,13798240,81122521,NA,NA
ab-13801615,Wes Anderson Film-Themed Century Home in Picton,House,Entire home/apt,2016-07-01,2019-05-23,44.00637,-77.13853,Prince Edward County,13801615,3422970,NA,NA
ab-13801865,Charming Cherry Valley Retreat,Apartment,Entire home/apt,2016-07-01,2019-05-22,43.94096,-77.1482,Prince Edward County,13801865,5573270,NA,NA
ab-13837911,"Cozy ""off the grid""  cabin in Prince Edward County",Cabin,Entire home/apt,2016-07-03,2019-05-24,44.13049,-77.37371,Prince Edward County,13837911,81638489,NA,NA
ab-13865162,The Suite At Nightingales Spa,Guest suite,Entire home/apt,2016-07-05,2019-05-20,43.98797,-77.23434,Prince Edward County,13865162,81960113,NA,NA
ab-13884098,Family Cottage by Picton Sandbanks,Cabin,Entire home/apt,2016-07-06,2016-12-02,43.92235276275417,-77.1805824993448,Prince Edward County,13884098,41579187,NA,NA
ab-13905961,Beach & Main / Near the Drake & Beach / Main Floor,Apartment,Entire home/apt,2016-07-07,2019-05-22,43.95327,-77.34324,Prince Edward County,13905961,2176649,NA,NA
ab-13906333,Beach & Main /Near the Drake & Beach/ Entire House,Cabin,Entire home/apt,2016-07-07,2019-05-23,43.95317,-77.34358,Prince Edward County,13906333,2176649,NA,NA
ab-13907566,"Amazing spacious house ideal for families, groups",Apartment,Entire home/apt,2016-07-08,2016-07-13,43.89288811524398,-77.18199989265327,Prince Edward County,13907566,60377967,NA,NA
ab-13913634,Apartment by the Bay,Apartment,Private room,2016-07-08,2016-10-29,44.03802202302111,-77.11395722620804,Prince Edward County,13913634,82538206,NA,NA
ab-13936573,The Loft at The Ferg,House,Entire home/apt,2016-07-09,2019-05-24,44.00539,-77.14497,Prince Edward County,13936573,62584153,NA,NA
ab-13938676,Retreat (#5),Private room,Private room,2016-07-09,2019-05-23,43.89785,-77.06005,Prince Edward County,13938676,60377967,NA,NA
ab-13938871,The Ranch (#3),Private room,Private room,2016-07-09,2019-05-23,43.89895,-77.06213,Prince Edward County,13938871,60377967,NA,NA
ab-13965764,Prime location to Beach & Wineries,Apartment,Entire home/apt,2016-07-11,2016-09-24,43.96457577593749,-77.48566150743274,Prince Edward County,13965764,83240474,NA,NA
ab-13990627,Waterfront Trophy Cottage,Place,Entire home/apt,2016-07-13,2018-10-05,44.01552913418819,-77.42015814191983,Prince Edward County,13990627,7684143,NA,NA
ab-13991966,Private Waterfront House in Prince Edward County,Cabin,Entire home/apt,2016-07-13,2019-05-23,44.06119,-77.5615,Prince Edward County,13991966,14925265,1018796vb,NA
ab-13992120,Her Majesty,Apartment,Entire home/apt,2016-07-13,2019-05-22,43.9857,-77.23257,Prince Edward County,13992120,47192550,NA,NA
ab-13992453,Kingfisher Landing,House,Private room,2016-07-13,2017-06-21,44.08105155756753,-77.29371504429879,Prince Edward County,13992453,733435,NA,NA
ab-14009033,The Suite at Nightingales Spa,Apartment,Entire home/apt,2016-07-14,2016-07-17,43.98711364335353,-77.2302840614619,Prince Edward County,14009033,82909430,NA,NA
ab-14010734,Waterfront Living on the Bay of Quinte,Cottage,Entire home/apt,2016-07-14,2019-05-23,44.15324,-77.13097,Prince Edward County,14010734,16744170,NA,NA
ab-14014762,The Suite at Nightingales Spa,Guest suite,Entire home/apt,2016-07-14,2019-05-22,43.98735,-77.22897,Prince Edward County,14014762,60816158,1059538vb,NA
ab-14015448,Fun For The Whole Family! 3 Bedrooms +den,Cottage,Entire home/apt,2016-07-14,2019-05-23,43.92137,-77.17762,Prince Edward County,14015448,74056501,NA,NA
ab-14042903,Alabaster House,House,Entire home/apt,2016-07-16,2018-09-30,44.00797978397669,-77.13882618966397,Prince Edward County,14042903,18418426,NA,NA
ab-14057805,newly renovated 5 minutes to town,Apartment,Entire home/apt,2016-07-17,2018-11-14,44.00572493650503,-77.13704613822222,Prince Edward County,14057805,84358433,NA,NA
ab-14070801,Welcome to The Welly House,House,Entire home/apt,2016-07-17,2018-11-15,43.95371219234382,-77.35330612298972,Prince Edward County,14070801,11951118,NA,NA
ab-14070983,Chez Somm - beach pass included,House,Entire home/apt,2016-07-18,2019-05-23,43.95375,-77.34307,Prince Edward County,14070983,84515382,NA,NA
ab-14081558,Casita Rojo,Cottage,Entire home/apt,2016-07-18,2019-05-20,43.90715,-77.23728,Prince Edward County,14081558,84650546,NA,NA
ab-14100649,Mellow Roast Cottage,Entire house,Entire home/apt,2016-07-19,2017-12-18,43.88388353214801,-77.21210028927325,Prince Edward County,14100649,81871257,NA,NA
ab-14103544,Carusos On King B&B & Serenity Spa-Out of Africa,Guest suite,Private room,2016-07-19,2018-10-16,44.0081128066355,-77.14518062344291,Prince Edward County,14103544,63740596,NA,NA
ab-14126623,The Heartrock Vacation Rental,House,Entire home/apt,2016-07-21,2018-05-02,44.01600730837998,-77.28483114335937,Prince Edward County,14126623,70065105,NA,NA
ab-14138979,Picton Village Cottage In Prince Edward County,Cottage,Private room,2016-07-22,2019-05-21,44.00916,-77.13367,Prince Edward County,14138979,4448397,NA,NA
ab-14141794,Wine Country Waterfront Cottage 2,Apartment,Entire home/apt,2016-07-22,2018-08-06,43.98933341538413,-77.56262410579858,Prince Edward County,14141794,45925365,NA,NA
ab-14147006,Country Room Nearby Picton In Prince Edward County,House,Private room,2016-07-22,2017-02-11,44.00861773160371,-77.25788621073521,Prince Edward County,14147006,4448397,NA,NA
ab-14151561,Great Hospitality In Relaxing Prince Edward County,House,Private room,2016-07-22,2017-02-11,44.0097065957376,-77.25160656377938,Prince Edward County,14151561,4448397,NA,NA
ab-14154299,WooHoo Farm Guest House,Other,Entire home/apt,2016-07-23,2017-11-17,43.97623020679256,-77.15304079579924,Prince Edward County,14154299,10236205,NA,NA
ab-14169666,"The Telegraph House, PEC",Cottage,Entire home/apt,2016-07-24,2018-04-04,44.16152039754996,-77.12207778421872,Prince Edward County,14169666,15811170,NA,NA
ab-14174442,Down by the River,Guest suite,Entire home/apt,2016-07-24,2019-05-24,43.96467,-77.04388,Prince Edward County,14174442,79447600,NA,NA
ab-14199469,"Happy Acres near Sandbanks, Prince Edward County",House,Entire home/apt,2016-07-25,2017-06-21,43.92933739366679,-77.25707560889951,Prince Edward County,14199469,85141393,NA,NA
ab-14200475,Gate House - Prime Location Mins To Everything!,House,Entire home/apt,2016-07-25,2019-05-20,43.9234,-77.25979,Prince Edward County,14200475,86148290,NA,NA
ab-14204441,Waterfront Home,House,Entire home/apt,2016-07-26,2019-05-24,44.05409,-77.43258,Prince Edward County,14204441,27264882,NA,NA
ab-14215192,The Barker Guest Suite.,Guest suite,Entire home/apt,2016-07-26,2019-05-24,44.00875,-77.14489,Prince Edward County,14215192,60522882,NA,NA
ab-14219391,BLOOMFIELD COTTAGE,Cottage,Entire home/apt,2016-07-27,2019-05-22,43.98756,-77.21048,Prince Edward County,14219391,78636914,NA,NA
ab-14237408,Cherry Beach Resort near Sandbanks,Cabin,Entire home/apt,2016-07-28,2019-05-22,43.92213,-77.1807,Prince Edward County,14237408,86584272,NA,NA
ab-1424784,The Bishop House,House,Entire home/apt,2013-07-21,2018-11-04,43.95108005486787,-77.34786852231574,Prince Edward County,1424784,7666121,NA,NA
ab-14267654,Sunny Lane Suite,House,Private room,2016-07-30,2017-06-11,44.00488656877685,-77.14710717657594,Prince Edward County,14267654,75288083,NA,NA
ab-14268168,"County Bliss, PEC",House,Entire home/apt,2016-07-30,2019-05-23,43.96308,-77.04979,Prince Edward County,14268168,40303686,NA,NA
ab-1428918,Waterfront Cottage Quailridge,Other,Entire home/apt,2013-07-22,2017-10-28,44.0168187282559,-77.42009353335638,Prince Edward County,1428918,7684143,NA,NA
ab-14298275,Hipster solar micro cabin.,House,Entire home/apt,2016-08-01,2017-09-18,44.09078309025622,-77.21135377828686,Prince Edward County,14298275,87330997,NA,NA
ab-14315460,Home on the Ridge,House,Entire home/apt,2016-08-01,2019-05-24,43.95313,-77.23798,Prince Edward County,14315460,63818242,NA,NA
ab-14333373,Private Bungalow Close to Downtown Picton,Bungalow,Entire home/apt,2016-08-02,2019-03-31,44.01113,-77.1434,Prince Edward County,14333373,87742313,NA,NA
ab-14340516,"West Lake Vacation Rentals, 
Sunset Cottage",Cottage,Entire home/apt,2016-08-03,2019-05-22,43.91595,-77.26791,Prince Edward County,14340516,87821716,NA,NA
ab-14349094,Glenora Getaway in Prince Edward County,House,Entire home/apt,2016-08-03,2017-01-21,44.04372700663394,-77.06777190054345,Prince Edward County,14349094,87490187,NA,NA
ab-14396471,Edgehouse at Port Milford,House,Private room,2017-08-15,2019-05-23,43.93378,-77.04033,Prince Edward County,14396471,55799036,NA,NA
ab-14425883,Motel Chic in The County,Guesthouse,Entire home/apt,2016-08-07,2017-02-12,44.02773321779419,-77.11950666546718,Prince Edward County,14425883,88773860,NA,NA
ab-14426570,Strawberry Fields Luxury B&B,House,Private room,2016-08-07,2019-05-22,43.93074,-77.43585,Prince Edward County,14426570,88779211,NA,NA
ab-14471404,"Mapiya Retreat - more than B&B (""What the Woof"")",House,Private room,2016-08-10,2019-05-22,44.05616,-76.94927,Prince Edward County,14471404,5928340,NA,NA
ab-14488984,Cedar Woods - Gorgeous Waterfront Home,House,Entire home/apt,2016-08-11,2019-05-23,44.16043,-77.12663,Prince Edward County,14488984,89409130,910447vb,NA
ab-1450417,The Chestnut Cottage near Sandbanks,House,Entire home/apt,2013-07-27,2017-08-23,43.92246298084699,-77.17733995946973,Prince Edward County,1450417,4344935,NA,NA
ab-14505348,The English Inn - County Weekend Getaway,House,Entire home/apt,2016-08-12,2018-05-02,43.93396071227304,-77.09075819561095,Prince Edward County,14505348,62028267,NA,NA
ab-14552963,Bay Vista Cottage in Prince Edward County,Cottage,Entire home/apt,2016-08-15,2019-05-23,44.04488,-77.07037,Prince Edward County,14552963,90084064,NA,NA
ab-14555629,The White Rabbit Guest House,House,Entire home/apt,2016-08-15,2019-05-20,44.00339,-77.15343,Prince Edward County,14555629,60902994,928504vb,NA
ab-14570784,Beautiful one bedroom on West lake,Cabin,Entire home/apt,2016-08-16,2016-11-15,43.95776113289687,-77.30975599945839,Prince Edward County,14570784,67864542,NA,NA
ab-14588140,"Prince Edward County, Waupoos ,Waterfront Cottage",Cabin,Entire home/apt,2016-08-16,2018-09-20,44.00182179078936,-76.99233227360612,Prince Edward County,14588140,90449738,NA,NA
ab-14610852,In The Rafters At The Picton Cottage In The County,Cabin,Private room,2016-08-18,2019-05-24,44.00826,-77.13427,Prince Edward County,14610852,4448397,NA,NA
ab-14648703,Sandbanks Sunrise cottage,Cottage,Entire home/apt,2016-08-20,2019-05-22,43.91618,-77.26774,Prince Edward County,14648703,87821716,600486vb,NA
ab-14654431,Ross Eaton Cottage,Entire cabin,Entire home/apt,2016-08-20,2018-01-18,44.05424089089421,-76.95305279738278,Prince Edward County,14654431,91015622,NA,NA
ab-14662716,A Vineyard Cottage at Broken Stone Winery,Cabin,Entire home/apt,2016-08-21,2019-05-10,44.00149,-77.38846,Prince Edward County,14662716,91088827,NA,NA
ab-14671393,Picton Harbour Yacht- ESCAPE,Apartment,Entire home/apt,2016-08-21,2016-09-22,44.00934532666599,-77.13383859154834,Prince Edward County,14671393,27900367,NA,NA
ab-14671639,"Bee's Knees BnB, Silver Room - with breakfast,YES!",House,Private room,2016-08-21,2019-05-21,44.00476,-77.13588,Prince Edward County,14671639,81122521,NA,NA
ab-14680823,The Empire Suite in Picton,Guest suite,Entire home/apt,2017-01-12,2019-05-20,44.00914,-77.14196,Prince Edward County,14680823,91269884,NA,NA
ab-14681100,"The Coachhouse on Main - Fresh, Modern & Clean",Guesthouse,Entire home/apt,2016-08-22,2018-04-28,44.00307397698275,-77.15177137979636,Prince Edward County,14681100,91272377,NA,NA
ab-14684781,The Ferg - Entire House - Sleeps 12,House,Entire home/apt,2016-08-22,2019-05-23,44.00457,-77.14564,Prince Edward County,14684781,62584153,7652548,NA
ab-14706761,The Walmsley House,Guesthouse,Entire home/apt,2016-08-23,2019-05-23,43.91887,-77.10933,Prince Edward County,14706761,91478572,NA,NA
ab-14710780,"Red House in the County, near Picton",Entire house,Entire home/apt,2016-08-23,2018-01-15,44.00036795681942,-77.00915893772326,Prince Edward County,14710780,2394209,NA,NA
ab-1471242,Edge of East Lake - Moody Blue,Cottage,Entire home/apt,2013-08-01,2019-05-24,43.90274,-77.22244,Prince Edward County,1471242,6269395,NA,NA
ab-14730798,"Beaches, Vineyards - Walk to Wellington Beach",House,Private room,2016-08-24,2019-05-21,43.95278,-77.3384,Prince Edward County,14730798,47108286,NA,NA
ab-14896061,Central Downtown Apartment,Apartment,Private room,2016-09-03,2019-05-23,44.00857,-77.14176,Prince Edward County,14896061,58318060,NA,NA
ab-14981264,Excellent family friendly Cherry Beach Resort,Cottage,Entire home/apt,2016-09-08,2019-05-22,43.91107,-77.19406,Prince Edward County,14981264,93723501,NA,NA
ab-15007759,Create lasting memories,Cabin,Entire home/apt,2016-09-10,2019-05-22,43.92456,-77.18281,Prince Edward County,15007759,91829014,NA,NA
ab-15081165,"Lake Breeze House- Wellington, PEC",House,Entire home/apt,2016-09-15,2019-05-23,43.95523,-77.35007,Prince Edward County,15081165,25557604,NA,NA
ab-15085128,Mapiya Retreat - more than B&B (Fish Bowl),House,Private room,2016-09-15,2019-05-23,44.05367,-76.94834,Prince Edward County,15085128,5928340,NA,NA
ab-15085648,"Mapiya Retreat - more than B&B (""Leopard's Rock"")",House,Private room,2016-09-15,2019-05-24,44.05364,-76.94752,Prince Edward County,15085648,5928340,NA,NA
ab-15085807,"Mapiya Retreat - more than B&B (""Bear"")",House,Private room,2016-09-15,2019-05-21,44.05326,-76.94732,Prince Edward County,15085807,5928340,NA,NA
ab-15122626,Hernhutt  Retreat,Entire house,Entire home/apt,2016-09-17,2017-12-08,44.01719722215869,-77.36288473783704,Prince Edward County,15122626,43632431,NA,NA
ab-15124637,Picton Relaxer,House,Entire home/apt,2016-09-18,2016-11-03,44.00600914413706,-77.15581690862435,Prince Edward County,15124637,89125586,NA,NA
ab-15129339,Mapiya Retreat - more than B&B (Robin's Nest),House,Private room,2016-09-18,2019-05-24,44.05319,-76.94738,Prince Edward County,15129339,5928340,NA,NA
ab-15175266,Waupoos Gem,Cottage,Entire home/apt,2016-09-21,2019-05-23,44.0251,-76.95602,Prince Edward County,15175266,69560024,NA,NA
ab-15177948,The Bromley House on East Lake,House,Entire home/apt,2016-09-21,2019-05-22,43.93659,-77.16148,Prince Edward County,15177948,96335641,NA,NA
ab-15201651,"FREE SANDBANKS PASS - 1Q, 1D, share",House,Private room,2016-09-22,2016-11-22,44.10792925043357,-77.15838109369973,Prince Edward County,15201651,16676666,NA,NA
ab-15212456,Comfortable County Home (The Millpond House),House,Entire home/apt,2016-09-23,2019-04-06,43.93937,-77.0951,Prince Edward County,15212456,55399,NA,NA
ab-15253948,"Wilolea Retreat, luxury waterfront home, sleeps 14",Cottage,Entire home/apt,2016-09-26,2019-05-23,43.98839,-77.01024,Prince Edward County,15253948,49480845,985956vb,NA
ab-15254338,Bliss - Executive Waterfront near the Sandbanks,Cabin,Entire home/apt,2016-09-26,2019-05-24,43.93504,-77.27539,Prince Edward County,15254338,97010475,4298275,NA
ab-15312322,Prince Edward County - Wineries & Beaches,Apartment,Entire home/apt,2017-05-08,2019-05-24,43.98557,-77.06743,Prince Edward County,15312322,97539037,NA,NA
ab-15343888,The Beacon - Suite 2,Condominium,Entire home/apt,2016-10-02,2019-05-22,43.95252,-77.33798,Prince Edward County,15343888,19805267,NA,NA
ab-15397067,Little Blue Cottage - Perfect for Families in PEC,House,Entire home/apt,2016-10-05,2019-05-24,43.95486,-77.34391,Prince Edward County,15397067,984793,NA,NA
ab-15411281,Cribs on the Creek | Unit 2,Apartment,Entire home/apt,2016-10-06,2019-01-24,43.95302035073409,-77.35001639218744,Prince Edward County,15411281,96980908,NA,NA
ab-15469413,Peaceful Skies: 5 Bdrm Lakehouse,Cottage,Entire home/apt,2016-10-10,2019-05-22,44.09887,-77.08371,Prince Edward County,15469413,27436506,1024693vb,NA
ab-1550675,The Cozy and Rustic Cottage on the Lake,Cabin,Entire home/apt,2013-08-18,2018-05-02,43.98536210775339,-77.00651018279315,Prince Edward County,1550675,8258921,NA,NA
ab-1550933,Simple and Rustic Cottage on Smith Bay,Cabin,Entire home/apt,2013-08-18,2018-05-01,43.986206335863,-77.00748776516524,Prince Edward County,1550933,8258921,NA,NA
ab-15511340,The Harmanie Yoga Suite,Guest suite,Entire home/apt,2016-10-13,2019-05-22,43.95508,-77.33637,Prince Edward County,15511340,20348785,NA,NA
ab-15518179,Sandbanks 2BD Cottage on West Lake,House,Entire home/apt,2016-10-13,2019-05-24,43.91904,-77.26664,Prince Edward County,15518179,4913223,NA,NA
ab-15543133,Patrick's Beach Loft in Wellington,House,Private room,2016-10-15,2017-07-11,43.95109001828308,-77.34365587995887,Prince Edward County,15543133,35515826,NA,NA
ab-155459,Spacious  Ensuite Rm  on Harbour. Own Entrance!,Guest suite,Entire home/apt,2011-06-25,2019-01-25,44.00937251324581,-77.13681094670142,Prince Edward County,155459,86838,NA,NA
ab-15599142,Spacious Farm House Retreat- Sandbanks Pass!,House,Entire home/apt,2016-10-19,2019-05-22,43.95695,-77.13065,Prince Edward County,15599142,31851062,NA,NA
ab-15599527,Mercara Farmstead - Cherry Valley,House,Entire home/apt,2016-10-19,2018-10-21,43.95402192360485,-77.12827781439677,Prince Edward County,15599527,31851062,NA,NA
